OG0038726																																																																														g22540.t1																																																																
OG0038727																																																															g19830.t1																																																																															
OG0038728																																																																																																	g18299.t1																																													
OG0038729																																																																																													g22870.t1																																																	
OG0038730																				g1713.t1																																																																																																																										
OG0038731																																																																												g3023.t1																																																																		
OG0038732																																																																																																																											g20053.t1																			
OG0038733																																																		g7621.t2																																																																																												
OG0038734																																																				g8859.t1																																																																																										
OG0038735																																																																																																				g7556.t1																																										
OG0038736																																																																																																											g15899.t1																																			
OG0038737																				g2195.t1																																																																																																																										
OG0038738																																									g10180.t1																																																																																																					
OG0038739																																																																																																																																								g11946.t1						
OG0038740																																																																																																									g18261.t1																																					
OG0038741																																						g5115.t1																																																																																																								
OG0038742																												g3873.t1																																																																																																																		
OG0038743																																																																																																																								g21619.t1																						
OG0038744																																																																transcript_W04G5.16.1																																																																														
OG0038745																																																																																		g19770.t1																																																												
OG0038746																																																																																													g22804.t1																																																	
OG0038747																							g17011.t1																																																																																																																							
OG0038748																																	g11872.t1																																																																																																													
OG0038749																																									g19665.t1																																																																																																					
OG0038750																																																																			g4227.t1																																																																											
OG0038751																																																															g22782.t1																																																																															
OG0038752																																																																																																																															g20494.t1															
OG0038753																																																																																												g18151.t1																																																		
OG0038754																																																																transcript_C25G4.7b.1																																																																														
OG0038755																																																																												g3024.t1																																																																		
OG0038756							g21539.t1																																																																																																																																							
OG0038757																			g17473.t1																																																																																																																											
OG0038758							g8090.t1																																																																																																																																							
OG0038759																																										g7006.t1																																																																																																				
OG0038760																																																g3057.t1																																																																																														
OG0038761																																				g14470.t1																																																																																																										
OG0038762																																																																																																																														g17581.t1																
OG0038763																																																																																																												g14339.t1																																		
OG0038764				g21607.t1																																																																																																																																										
OG0038765																																															g17149.t1																																																																																															
OG0038766																																																													g20680.t1																																																																																	
OG0038767																																																																															g9072.t1																																																															
OG0038768																																																																																																																										g1736.t1																				
OG0038769									g12092.t1																																																																																																																																					
OG0038770																																																																transcript_C13G3.12.1																																																																														
OG0038771																																																																																																												g14991.t1																																		
OG0038772																																																																																																																																							g2460.t1							
OG0038773																																																																											g21668.t1																																																																			
OG0038774																																																																																																													g17821.t1																																	
OG0038775																																								g8363.t1																																																																																																						
OG0038776																										g11401.t1																																																																																																																				
OG0038777																																																																																																		g1424.t1																																												
OG0038778																																						g5047.t1																																																																																																								
OG0038779																																																																transcript_K10G6.9.1																																																																														
OG0038780																																g11334.t1																																																																																																														
OG0038781																																																																							g19913.t1																																																																							
OG0038782																																																																																																											g15847.t1																																			
OG0038783																																																																																						g12276.t1																																																								
OG0038784																																																																																																																																g7258.t1														
OG0038785																																																								g20756.t1																																																																																						
OG0038786																																								g16923.t1																																																																																																						
OG0038787																																																																																																	g21988.t2																																													
OG0038788																																									g1836.t1																																																																																																					
OG0038789																																																																																																																		g13376.t1																												
OG0038790								g10417.t1																																																																																																																																						
OG0038791										g2863.t1																																																																																																																																				
OG0038792																																																																																								g5123.t1																																																						
OG0038793																																																																																																																					g8126.t1																									
OG0038794																																									g6887.t1																																																																																																					
OG0038795																																																																																																																																				g22142.t1										
OG0038796																																																																														g17640.t1																																																																
OG0038797																												g10799.t1																																																																																																																		
OG0038798																																																																																													g22866.t1																																																	
OG0038799											g5474.t1																																																																																																																																			
OG0038800																																																																								g6005.t1																																																																						
OG0038801																																																						g2428.t1																																																																																								
OG0038802																																																																																																g1.t1																																														
OG0038803																																																																																																																								g13970.t1																						
OG0038804																																																																					g3955.t1																																																																									
OG0038805																													g15131.t1																																																																																																																	
OG0038806																																																																																							g1961.t1																																																							
OG0038807																																					g21784.t1																																																																																																									
OG0038808																																																															g9491.t1																																																																															
OG0038809																														g22890.t1																																																																																																																
OG0038810																																																																transcript_Y54F10BM.22.1																																																																														
OG0038811																																																																																																								g11359.t1																																						
OG0038812																																																															g17455.t1																																																																															
OG0038813																																																						g5763.t1																																																																																								
OG0038814																													g20382.t1																																																																																																																	
OG0038815																																																															g9907.t1																																																																															
OG0038816																												g11361.t2																																																																																																																		
OG0038817																																																																																				g819.t1																																																										
OG0038818																																																																														g19633.t1																																																																
OG0038819																																																						g16658.t1																																																																																								
OG0038820																																																																																																																																						g16850.t1								
OG0038821																																																																																																					g6618.t1																																									
OG0038822																																																																																																																										g10792.t1																				
OG0038823																	g3684.t1																																																																																																																													
OG0038824								g9332.t1																																																																																																																																						
OG0038825																																																																																																																																														g2911.t1
OG0038826																																																																																																																				g9896.t1																										
OG0038827																																																																																													g3823.t1																																																	
OG0038828							g6301.t1																																																																																																																																							
OG0038829																																																																							g18558.t1																																																																							
OG0038830																				g7010.t1																																																																																																																										
OG0038831																																																																												g8930.t1																																																																		
OG0038832																																																																																																																																g1577.t1														
OG0038833																																											g12969.t1																																																																																																			
OG0038834																								g2540.t1																																																																																																																						
OG0038835										g8157.t1																																																																																																																																				
OG0038836																																					g22126.t1																																																																																																									
OG0038837																							g517.t1																																																																																																																							
OG0038838																																		g20336.t1																																																																																																												
OG0038839																																																																																																																																														g13346.t1
OG0038840																																							g801.t1																																																																																																							
OG0038841								g18188.t1																																																																																																																																						
OG0038842																																																																																												g22734.t1																																																		
OG0038843																																																																																																	g16427.t1																																													
OG0038844												g2583.t1																																																																																																																																		
OG0038845														g18761.t1																																																																																																																																
OG0038846																																																																transcript_F44D12.16.1																																																																														
OG0038847																																					g7536.t1																																																																																																									
OG0038848																														g6319.t1																																																																																																																
OG0038849																																																																	g9689.t1																																																																													
OG0038850																																																																																												g22752.t2																																																		
OG0038851																																																																																																																																	g12921.t1													
OG0038852																																																																																																g17352.t1																																														
OG0038853																							g19383.t1																																																																																																																							
OG0038854																																													g3456.t1																																																																																																	
OG0038855																																																																															g8145.t1																																																															
OG0038856																																																																																													g22925.t1																																																	
OG0038857																																																									g7325.t1																																																																																					
OG0038858																																																																																						g6592.t1																																																								
OG0038859					g8337.t1																																																																																																																																									
OG0038860																														g21243.t1																																																																																																																
OG0038861																																																																																				g21417.t1																																																										
OG0038862																																																																																																						g16907.t1																																								
OG0038863																																																g11814.t1																																																																																														
OG0038864																																							g450.t1																																																																																																							
OG0038865																																																																																g21821.t1																																																														
OG0038866																																																																																																g3517.t1																																														
OG0038867																																																																																																															g18935.t1																															
OG0038868																																																																															g22635.t1																																																															
OG0038869																													g21149.t2																																																																																																																	
OG0038870																																																										g279.t1																																																																																				
OG0038871																																																																transcript_Y116A8C.29.1																																																																														
OG0038872																														g22894.t1																																																																																																																
OG0038873			g17446.t1																																																																																																																																											
OG0038874																																							g830.t1																																																																																																							
OG0038875													g8890.t1																																																																																																																																	
OG0038876																																																g13470.t1																																																																																														
OG0038877																																																										g5989.t1																																																																																				
OG0038878																								g9241.t1																																																																																																																						
OG0038879														g18128.t1																																																																																																																																
OG0038880																																																																																																								g11640.t2																																						
OG0038881																																																																																																																																														g20307.t1
OG0038882												g752.t1																																																																																																																																		
OG0038883																																																																transcript_F23B2.13a.1																																																																														
OG0038884																																																																																														g10776.t1																																																
OG0038885																																			g10863.t1																																																																																																											
OG0038886																																																																																																																			g6411.t1																											
OG0038887																																																																																				g6725.t1																																																										
OG0038888												g2031.t1																																																																																																																																		
OG0038889							g20624.t1																																																																																																																																							
OG0038890																																																				g18873.t1																																																																																										
OG0038891																																																									g10710.t1																																																																																					
OG0038892																																																																																																				g13004.t1																																										
OG0038893																																																															g8127.t1																																																																															
OG0038894																																																																																																		g14331.t1																																												
OG0038895																						g21492.t1																																																																																																																								
OG0038896																																																																																														g10875.t1																																																
OG0038897																																																																																																																																	g14760.t1													
OG0038898																																																																																													g9332.t1																																																	
OG0038899																																											g12607.t1																																																																																																			
OG0038900									g18774.t1																																																																																																																																					
OG0038901																																																																																																																																							g6832.t1							
OG0038902											g1751.t1																																																																																																																																			
OG0038903																																																																																		g19429.t1																																																												
OG0038904																															g8220.t1																																																																																																															
OG0038905																																																																																																																																				g10292.t1										
OG0038906																																																																																																													g3332.t1																																	
OG0038907													g8881.t1																																																																																																																																	
OG0038908																																																																																																														g9330.t1																																
OG0038909																																				g6897.t1																																																																																																										
OG0038910					g12367.t1																																																																																																																																									
OG0038911									g15627.t1																																																																																																																																					
OG0038912																																																																																																																				g18502.t1																										
OG0038913																																	g17678.t1																																																																																																													
OG0038914																																																																																																																																													g16215.t1	
OG0038915																												g8989.t1																																																																																																																		
OG0038916																																																																																		g13080.t1																																																												
OG0038917																																																																																			g8608.t1																																																											
OG0038918																														g18273.t1																																																																																																																
OG0038919																																																							g21780.t1																																																																																							
OG0038920																															g5585.t1																																																																																																															
OG0038921																																																								g3875.t1																																																																																						
OG0038922					g4906.t1																																																																																																																																									
OG0038923																																																g12828.t1																																																																																														
OG0038924																																																																									g740.t1																																																																					
OG0038925																																																						g12033.t1																																																																																								
OG0038926																			g21848.t1																																																																																																																											
OG0038927																												g13557.t1																																																																																																																		
OG0038928																																						g4446.t1																																																																																																								
OG0038929																																																																														g10115.t1																																																																
OG0038930																																																																																											g22981.t1																																																			
